,total_cases,total_deaths,new_cases,new_deaths,google_smooth,vac_total,vac_partial,vac_fully,V_,gamma_t,pdth_t,gamma_mob,gamma_tilde,gamma_tilde_sm,gamma_tilde_resid,gamma_tilde_sm_lag1,gamma_tilde_sm_lag2,S,E,I,AR,DHR,DQR,AD,DHD,DQD,R,D,TH,DVR,DVD,DD,DT,V,gamma_tilde_fc,gamma_mob_fc,gamma_t_fc,mob_fc,pdth_t_fc,pdth_t_base,pdth_t_targ,S_N,I_N,DT_N,DD_N,V_N
2020-03-15,117.0,5.0,21.0,0.0,0.010952380952380953,0.0,0.0,0.0,0.0,2.079441585951295,0.12082622702878097,0.5365312686137652,1.54291031733753,0.29380071123835383,1.2491096060991762,,,273521375.73701054,830.1314947325803,830.1314947325803,348.0,13.049999999999999,73.95,0.0,0.0,0.0,125.0,25.0,13.049999999999999,3.2624999999999997,0.0,5.0,117.0,0.0,1.54291031733753,0.5365312686137652,2.079441585951295,0.010952380952380953,0.12082622702878097,0.12085503312650932,0.12081902550434885,0.9999917913378696,3.0349535871806125e-06,4.277509912023284e-07,1.8279956888988393e-08,0.0
2020-03-16,134.0,5.0,17.0,0.0,-0.005714285714285714,0.0,0.0,0.0,0.0,0.3854546670770181,0.09508104518755842,0.5276631867643364,-0.14220851968731835,0.2911315015227921,-0.43334002121011045,0.29380071123835383,,273519649.5498928,2441.2466157995746,657.51050321221,526.2302759951763,20.035154373362683,111.82393364897497,27.809524148498056,1.042857155568677,5.909523881555836,154.84171899105706,25.0,21.681049576018516,4.933408837454777,0.26071428889216924,5.0,174.5403305067901,0.0,-0.14220851968731835,0.5276631867643364,0.3854546670770181,-0.005714285714285714,0.09508104518755842,0.09510371339418158,0.0950753781359026,0.9999854804126507,2.4038527305552524e-06,6.381179434107817e-07,1.8279956888988393e-08,0.0
2020-03-17,172.0,5.0,38.0,0.0,-0.02761904761904762,0.0,0.0,0.0,0.0,0.7575718564818638,0.10017889087656527,0.5162305223187572,0.24134133416310655,0.30266776951997515,-0.0613264353568686,0.2911315015227921,0.29380071123835383,273519396.12381333,2356.25478630492,768.0633692257595,654.7220598334684,25.295606920059182,139.12843771461203,31.238095618860832,1.171428585707281,6.638095319007927,199.98335454461863,42.38095259281128,28.51732284836993,6.138019310938765,0.29285714642682026,8.476190518562257,220.11548565579952,0.0,0.24134133416310655,0.5162305223187572,0.7575718564818638,-0.02761904761904762,0.10017889087656527,0.10020277445707483,0.10017291998143786,0.9999845538890892,2.8080330554916114e-06,8.047403176773516e-07,3.0988879452434044e-08,0.0
2020-03-18,227.0,19.0,55.0,14.0,-0.05428571428571429,0.0,0.0,0.0,0.0,0.6569388038565582,0.10033167495854063,0.5026463029629046,0.15429250089365365,0.302161864292853,-0.14786936339919937,0.30266776951997515,0.2911315015227921,273518814.2834701,2611.4627189399607,828.519162152282,800.9592348057867,31.31241605221489,170.20383739622966,36.952381402798295,1.385714302604936,7.852381048094637,256.1639214120848,61.9047623545993,36.503037231423036,7.508992826304249,0.346428575651234,12.380952470919862,273.3535815428203,0.0,0.15429250089365365,0.5026463029629046,0.6569388038565582,-0.05428571428571429,0.10033167495854063,0.10035559496419814,0.10032569495712623,0.9999824266858112,3.0290589131688995e-06,9.993783372106656e-07,4.526465548260588e-08,0.0
2020-03-19,311.0,25.0,84.0,6.0,-0.08571428571428572,0.0,0.0,0.0,0.0,0.5517538686672978,0.09505703422053229,0.4870945130886233,0.06465935557867453,0.30460546470406663,-0.2399461091253921,0.302161864292853,0.30266776951997515,273518270.0244036,2793.7139372266965,903.4019056635393,952.1076404566264,37.61547528647293,202.32287359703312,41.52381002994801,1.5571428761230508,8.823809631363954,324.9090008783797,85.00000073134824,45.117323050709174,8.926009129280873,0.3892857190307627,17.00000014626965,330.7821536713945,0.0,0.06465935557867453,0.4870945130886233,0.5517538686672978,-0.08571428571428572,0.09505703422053229,0.09507969670271732,0.09505136859998602,0.9999804368793567,3.3028295777918915e-06,1.209336701751965e-06,6.21518539573211e-08,0.0
2020-03-20,369.0,32.0,58.0,7.0,-0.1223809523809524,0.0,0.0,0.0,0.0,0.7527538710079422,0.10189739985945186,0.46955785112303206,0.28319601988491017,0.30978066974516744,-0.02658464986025727,0.30460546470406663,0.302161864292853,273517771.6011795,2904.86869451701,977.597651527899,1112.7792372289427,44.377271347397404,236.46558791115032,44.571429114714064,1.6714285918017777,9.47142868687674,406.64370954213894,110.95238200006574,54.51018030805663,10.432305349021338,0.41785714795044443,22.19047640001315,393.4012020537109,0.0,0.28319601988491017,0.46955785112303206,0.7527538710079422,-0.1223809523809524,0.10189739985945186,0.1019216931485067,0.10189132653718813,0.9999786146483469,3.574088584941258e-06,1.4382714027236093e-06,8.112819038767094e-08,0.0
2020-03-21,450.0,38.0,81.0,6.0,-0.15333333333333332,0.0,0.0,0.0,0.0,0.4708031920621354,0.11411609498680737,0.45524654470059495,0.015556647361540443,0.3289673635008191,-0.3134107161392787,0.30978066974516744,0.30460546470406663,273517035.75468665,3238.043064617312,1041.4884326888684,1279.075832537591,51.45517751954473,271.80361441423804,49.904762513054884,1.8714285942395583,10.604762034024162,502.18871315885076,138.80952519676202,64.67446614623543,11.991335930039915,0.4678571485598896,27.76190503935241,461.1631076415696,0.0,0.015556647361540443,0.45524654470059495,0.4708031920621354,-0.15333333333333332,0.11411609498680737,0.11414330132656823,0.11410929340186714,0.9999759243999137,3.8076727299865207e-06,1.686008345295961e-06,1.0149728545511033e-07,0.0
2020-03-22,514.0,48.0,64.0,10.0,-0.1847619047619048,0.0,0.0,0.0,0.0,0.906644757544668,0.10827250608272501,0.4411612951673884,0.4654834623772796,0.32896113257339465,0.13652232980388496,0.3289673635008191,0.30978066974516744,273516545.46522224,3279.4792539334503,1129.4241314910607,1446.2265787606068,58.67030069780397,307.3231479866289,57.904762610566166,2.1714285978962318,12.30476205474531,612.0304097756156,170.00000176742134,75.50303770679672,13.558374175880688,0.5428571494740579,34.00000035348427,533.3535847119781,0.0,0.4654834623772796,0.4411612951673884,0.906644757544668,-0.1847619047619048,0.10827250608272501,0.10829831925647221,0.10826605278928819,0.9999741319058592,4.1291648866079495e-06,1.9499361070244754e-06,1.243037081374565e-07,0.0
2020-03-23,579.0,49.0,65.0,1.0,-0.21714285714285717,0.0,0.0,0.0,0.0,0.32543531885235316,0.1077188940092166,0.4271048805113789,-0.10166956165902574,0.32110815761071404,-0.4227777192697398,0.32896113257339465,0.3289673635008191,273515521.54766566,3848.8068735021498,1192.6279150051246,1625.21988985046,66.43058582944973,345.35922659322273,62.857143623310336,2.3571428858741377,13.357143019953448,736.2459355343904,206.1904783990252,87.24589499278763,15.236436467348062,0.5892857214685344,41.23809567980504,611.6392999519175,0.0,-0.10166956165902574,0.4271048805113789,0.32543531885235316,-0.21714285714285717,0.1077188940092166,0.10774457519668991,0.10771247371234825,0.9999703884721007,4.360237374179558e-06,2.2361480069464182e-06,1.5076612224216292e-07,0.0
2020-03-24,686.0,55.0,107.0,6.0,-0.24761904761904763,0.0,0.0,0.0,0.0,0.78537903895099,0.10256410256410253,0.4142846982427915,0.3710943407081985,0.3362188297122976,0.034875510995900916,0.32110815761071404,0.32896113257339465,273515133.48694545,3703.360699794188,1312.852503211231,1807.6158540504289,74.4251267938892,384.1183689857161,67.04761986486255,2.514285744932346,14.247619221283294,875.8547836029823,245.4761931635942,99.64589514393094,16.94639863172277,0.6285714362330865,49.09523863271883,694.3059676262062,0.0,0.3710943407081985,0.4142846982427915,0.78537903895099,-0.24761904761904763,0.10256410256410253,0.1025885548012909,0.10255798950480542,0.9999689697254536,4.799777432060359e-06,2.538376631194884e-06,1.7949176913213953e-07,0.0
