,total_cases,total_deaths,new_cases,new_deaths,google_smooth,vac_total,vac_partial,vac_fully,V_,gamma_t,pdth_t,gamma_mob,gamma_tilde,gamma_tilde_sm,gamma_tilde_resid,gamma_tilde_sm_lag1,gamma_tilde_sm_lag2,S,E,I,AR,DHR,DQR,AD,DHD,DQD,R,D,TH,DVR,DVD,DD,DT,V,gamma_tilde_fc,gamma_mob_fc,gamma_t_fc,mob_fc,pdth_t_fc,pdth_t_base,pdth_t_targ,S_N,I_N,DT_N,DD_N,V_N
2021-02-08,3971319.0,113014.0,14138.0,333.0,-0.5661904761904762,19.39,18.63,0.76,6813718.221479999,0.4305814105204022,0.04361109236101531,0.3175135470878064,0.11306786343259584,0.051743494354579186,0.06132436907801665,0.04425457501436407,0.039566306430885934,40717094.73332272,500743.3739618459,234086.88829363635,1594105.9399947787,96956.1362087776,338747.5122488904,6205.714284250585,232.71428565939692,1318.7142854032493,17030695.00991389,560853.809679761,591297.4891863168,14944.743187451046,58.17857141484923,112170.76193595212,3941988.2612421126,6804963.453520443,0.11306786343259584,0.3175135470878064,0.4305814105204022,-0.5661904761904762,0.04361109236101531,0.1141138565054029,0.02598540132491842,0.5997862937008741,0.003448234901168087,0.05806776108433356,0.0016523400307367057,0.10024103721763389
2021-02-09,3983760.0,114066.0,12441.0,1052.0,-0.5671428571428572,20.0,19.24,0.77,7027219.70406,0.406292543110086,0.043426950845399805,0.31682959178802333,0.08946295132206267,0.0603399967282529,0.029122954593809765,0.051743494354579186,0.04425457501436407,40444790.875359155,491780.13972232706,222376.32654938943,1545683.126673588,94803.51852098925,328457.6644181374,5933.333331905767,222.49999994646626,1260.8333330299756,17167970.04900688,564732.3811074175,593731.3391857186,14490.779312564882,55.624999986616565,112946.47622148345,3958213.927904791,7017993.251977283,0.08946295132206267,0.31682959178802333,0.406292543110086,-0.5671428571428572,0.043426950845399805,0.11579745489235767,0.02533432483366035,0.5957751007904244,0.003275731571258627,0.05830677451429887,0.0016637667496452353,0.10337908903840153
2021-02-10,3996837.0,115068.0,13077.0,1002.0,-0.5666666666666667,20.67,19.9,0.77,7251243.517259999,0.5008422912081893,0.045278137128072445,0.3171713850759508,0.18367090613223858,0.06510343060343263,0.11856747552880595,0.0603399967282529,0.051743494354579186,40168615.31842283,477433.1232249888,213481.76812467733,1497522.8222438407,92634.3514633896,318223.59972681606,5644.190474807279,211.65714280527294,1199.3904758965468,17301066.449306432,568440.7144398586,596043.4320422834,14039.276458536002,52.914285701318235,113688.14288797167,3973627.88028189,7241530.614953701,0.18367090613223858,0.3171713850759508,0.5008422912081893,-0.5666666666666667,0.045278137128072445,0.12302505314667112,0.025841408123422793,0.5917068755206571,0.003144709594700512,0.05853383092458778,0.0016746919274843702,0.10667192334599193
2021-02-11,4010380.0,115748.0,13543.0,680.0,-0.5652380952380952,21.42,20.64,0.78,7508870.902439999,0.4155571112464802,0.04671149099338323,0.31819897887483767,0.09735813237164254,0.06537726279401734,0.03198086957762519,0.06510343060343263,0.0603399967282529,39849423.38436839,474512.5506414395,205680.90994025726,1450232.1643089035,90472.84977924061,308174.3349156419,5502.095236720598,206.32857137702243,1169.1952378031272,17430005.79803283,571968.3334866131,598263.0463274319,13595.926540395967,51.58214284425561,114393.66669732258,3988425.308849547,7498656.055480832,0.09735813237164254,0.31819897887483767,0.4155571112464802,-0.5652380952380952,0.04671149099338323,0.12811427322073252,0.02636079543654591,0.5870049942012847,0.0030297984535996147,0.05875180558351243,0.0016850847001883124,0.11045952941170072
2021-02-12,4025578.0,116507.0,15198.0,759.0,-0.5652380952380952,22.23,21.44,0.79,7786864.088820001,0.384698692190116,0.04258327556266344,0.31819897887483767,0.06649971331527832,0.06917104873226451,-0.0026713354169861925,0.06537726279401734,0.06510343060343263,39522985.53356915,458903.7309050895,200178.74585369503,1404072.7783290173,88330.73068164484,298365.4653949161,5414.857141477567,203.05714280540883,1150.6571425639831,17554861.826199584,575407.1430095634,600401.5534697333,13163.182296834533,50.76428570135221,115081.42860191266,4002682.0231315563,7776129.47463055,0.06649971331527832,0.31819897887483767,0.384698692190116,-0.5652380952380952,0.04258327556266344,0.11898900606531328,0.023481842937001,0.5821963763483434,0.002948748402597022,0.058961815209090176,0.0016952158297889011,0.11454687294056297
2021-02-13,4038933.0,117128.0,13355.0,621.0,-0.5647619047619048,22.98,22.19,0.79,8041436.603820001,0.33764211676751194,0.04082346580729967,0.31854224944685394,0.019099867320657993,0.07637949663874039,-0.05727962931808239,0.06917104873226451,0.06537726279401734,39225334.7584316,440120.2361176803,194419.6446504983,1359887.774316849,86241.65564776871,288976.15204233036,5070.857141540208,190.15714280775785,1077.5571425772946,17675730.789234973,578791.428722987,602482.8534691811,12748.947884220455,47.53928570193946,115758.28574459735,4016557.356461208,8030162.989408448,0.019099867320657993,0.31854224944685394,0.33764211676751194,-0.5647619047619048,0.04082346580729967,0.11616619078392441,0.0219877845631435,0.5778118087261639,0.002863913519648296,0.05916620687323425,0.0017051863259560447,0.1182889331563609
2021-02-14,4049924.0,117387.0,10991.0,259.0,-0.5614285714285715,23.33,22.54,0.79,8160237.11082,0.3686414613892947,0.04109874292644969,0.3209555347460262,0.047685926643268484,0.07569702200906184,-0.028011095365793354,0.07637949663874039,0.06917104873226451,39070386.01939957,417036.6447748809,188052.55053748813,1317331.5366382904,84195.34494997251,279932.9515356367,4735.999998746012,177.5999999529755,1006.3999997335279,17792781.34980444,581960.7144364496,604504.2748972055,12349.983155983971,44.39999998824388,116392.14288728987,4030033.499314704,8148406.887924893,0.047685926643268484,0.3209555347460262,0.3686414613892947,-0.5614285714285715,0.04109874292644969,0.11799560091262719,0.02187452842990531,0.5755293244156714,0.0027701225504080064,0.05936471823138543,0.0017145234073180956,0.12003073399231
2021-02-15,4059700.0,117622.0,9776.0,235.0,-0.5566666666666666,23.75,22.94,0.8,8302458.2892,0.3444945314105406,0.039925175939197824,0.32443483507688,0.020059696333660615,0.07476638794231458,-0.05470669160865396,0.07569702200906184,0.07637949663874039,38890064.971247286,399121.06579272426,180692.0578395825,1276017.4535285374,82179.55817061364,271153.70887481415,4510.8571416395,169.15714281148126,958.5571425983939,17906152.63690493,584920.7144356659,606459.496325238,11962.663626830037,42.289285702870316,116984.14288713312,4043068.3088349206,8290063.261778851,0.020059696333660615,0.32443483507688,0.3444945314105406,-0.5566666666666666,0.039925175939197824,0.1156368227650164,0.020997264232743187,0.572873091355433,0.002661698246955035,0.05955672849494751,0.0017232439088200437,0.12211741409582527
2021-02-16,4070336.0,118421.0,10636.0,799.0,-0.5528571428571428,24.3,23.48,0.82,8498648.84076,0.39606073620937043,0.04000380347146009,0.3272454121334489,0.06881532407592156,0.07276754693185403,-0.003952222855932469,0.07476638794231458,0.07569702200906184,38660030.327762306,379451.0127455929,173398.89091030334,1235668.9492034814,80185.74194801888,262579.6517057397,4255.619046449527,159.5857142418573,904.3190473705245,18015950.711826164,587740.0001491905,608338.1891818542,11584.396398782637,39.89642856046432,117548.00002983805,4055592.927879029,8485679.189941194,0.06881532407592156,0.3272454121334489,0.39606073620937043,-0.5528571428571428,0.04000380347146009,0.11787177780480525,0.0205368098881238,0.5694845483578957,0.0025542656909118312,0.059741223358485335,0.0017315498498017064,0.12499894956169749
2021-02-17,4083096.0,119159.0,12760.0,738.0,-0.550952380952381,25.04,24.19,0.85,8758991.666100001,0.42270200240190164,0.04211267314023065,0.3286598180261111,0.09404218437579054,0.0806773183095961,0.013364866066194442,0.07276754693185403,0.07476638794231458,38362414.254174404,365958.13406911003,165906.4946659989,1196172.0472228846,78211.11674117671,254186.56003486286,4051.047617914741,151.91428567180276,860.8476188068823,18122257.988695364,590399.7620532215,610141.0534670547,11214.11294271454,37.97857141795069,118079.95241064424,4067612.0231136987,8745433.83282063,0.09404218437579054,0.3286598180261111,0.42270200240190164,-0.550952380952381,0.04211267314023065,0.1261720210171907,0.021097836170990644,0.5651004919095607,0.002443898372129827,0.05991827156469099,0.001739385815235851,0.12882528529475132
