,total_cases,total_deaths,new_cases,new_deaths,google_smooth,vac_total,vac_partial,vac_fully,V_,gamma_t,pdth_t,gamma_mob,gamma_tilde,gamma_tilde_sm,gamma_tilde_resid,gamma_tilde_sm_lag1,gamma_tilde_sm_lag2,S,E,I,AR,DHR,DQR,AD,DHD,DQD,R,D,TH,DVR,DVD,DD,DT,V,gamma_tilde_fc,gamma_mob_fc,gamma_t_fc,mob_fc,pdth_t_fc,pdth_t_base,pdth_t_targ,S_N,I_N,DT_N,DD_N,V_N
2020-02-29,102.0,0.0,9.0,0.0,-0.08904761904761903,0.0,0.0,0.0,0.0,0.01,0.0,0.4375749572897515,-0.4275749572897515,-0.43163568038868594,0.00406072309893446,,,5844983.0,2425.0,2425.0,388.0,14.549999999999999,82.45,0.0,0.0,0.0,25.0,0.0,14.549999999999999,3.6374999999999997,0.0,0.0,102.0,0.0,-0.4275749572897515,0.4375749572897515,0.010000000000000009,-0.08904761904761903,0.0,0.0,0.0,0.9990838144019932,0.0004145056110385323,1.7434875185950637e-05,0.0,0.0
2020-03-01,106.0,0.0,4.0,0.0,-0.08523809523809524,0.0,0.0,0.0,0.0,0.01,0.0,0.43924508869085616,-0.42924508869085615,-0.41114478586709186,-0.01810030282376429,-0.43163568038868594,,5844958.773950369,2113.051399927675,1920.7354261426399,1033.458654537421,39.09087592772486,219.60996408920198,0.0,0.0,0.0,58.27972900663437,0.0,39.763228692868005,9.688674886288322,0.0,0.0,270.0881912857867,0.0,-0.42924508869085615,0.43924508869085616,0.010000000000000009,-0.08523809523809524,0.0,0.0,0.0,0.9990796734397229,0.0003283115923532415,4.616621474771423e-05,0.0,0.0
2020-03-02,108.0,0.0,2.0,0.0,-0.0819047619047619,0.0,0.0,0.0,0.0,0.01,0.0,0.44071168195063554,-0.4307116819506355,-0.3455753871525646,-0.08513629479807094,-0.41114478586709186,-0.43163568038868594,5844939.588312789,1839.3099531031994,1547.9903775740745,1494.3656973685825,57.25477907721575,317.5527106908238,0.0,0.0,0.0,146.9381693975635,0.0,59.73351387135364,14.009678412830462,0.0,0.0,403.2234258090243,0.0,-0.4307116819506355,0.44071168195063554,0.010000000000000009,-0.0819047619047619,0.0,0.0,0.0,0.9990763940358349,0.0002645982257064371,6.892304020619378e-05,0.0,0.0
2020-03-03,110.0,0.0,2.0,0.0,-0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.4415519327582189,-0.4315519327582189,-0.28752156250950583,-0.14403037024871307,-0.3455753871525646,-0.41114478586709186,5844924.1328913225,1599.7930579136228,1266.4802963332427,1819.9782266826874,70.7038239840597,386.7453731700711,0.0,0.0,0.0,275.1663305942812,0.0,75.82829135759457,17.062295875150195,0.0,0.0,510.5219423839638,0.0,-0.4315519327582189,0.4415519327582189,0.010000000000000009,-0.08,0.0,0.0,0.0,0.9990737522383427,0.0002164796656081947,8.726359161915187e-05,0.0,0.0
2020-03-04,110.0,0.0,0.0,0.0,-0.07761904761904762,0.0,0.0,0.0,0.0,0.01,0.0,0.4426044994421657,-0.43260449944216567,-0.2655707711167717,-0.16703372832539398,-0.28752156250950583,-0.3455753871525646,5844911.498892182,1390.6677206171184,1049.3300825286274,2044.9698476873725,80.60447226700752,434.55609263356666,0.0,0.0,0.0,431.3728920855846,0.0,88.99615005716623,19.171592322069117,0.0,0.0,598.3076670477749,0.0,-0.43260449944216567,0.4426044994421657,0.010000000000000009,-0.07761904761904762,0.0,0.0,0.0,0.9990715927069885,0.00017936214723284215,0.00010226881860563985,0.0,0.0
2020-03-05,117.0,0.0,7.0,0.0,-0.07666666666666667,0.0,0.0,0.0,0.0,0.01,0.0,0.4430262283282748,-0.4330262283282748,-0.240814256009008,-0.19221197231926682,-0.2655707711167717,-0.28752156250950583,5844901.045233903,1208.3637974570945,878.4474703661973,2194.159414534493,87.78985757690273,466.2588755885798,0.0,0.0,0.0,606.9353505738899,0.0,99.90625287988803,20.570244511260874,0.0,0.0,671.0416858659202,0.0,-0.4330262283282748,0.4430262283282748,0.010000000000000009,-0.07666666666666667,0.0,0.0,0.0,0.9990698058616228,0.00015015315689459528,0.00011470125527100209,0.0,0.0
2020-03-06,130.0,0.0,13.0,0.0,-0.07523809523809524,0.0,0.0,0.0,0.0,0.01,0.0,0.44365957522309946,-0.43365957522309945,-0.19802932975767235,-0.2356302454654271,-0.240814256009008,-0.2655707711167717,5844892.311000019,1049.6253090342598,741.5155685486433,2285.6292282878667,92.8665055698053,485.6962110111718,0.0,0.0,0.0,795.3561775294911,0.0,109.03965369020321,21.427774015198754,0.0,0.0,731.9310246013547,0.0,-0.43365957522309945,0.44365957522309946,0.010000000000000009,-0.07523809523809524,0.0,0.0,0.0,0.9990683129177246,0.00012674736653024333,0.00012510907900636846,0.0,0.0
2020-03-07,138.0,0.0,8.0,0.0,-0.07714285714285714,0.0,0.0,0.0,0.0,0.01,0.0,0.4428153136794014,-0.4328153136794014,-0.18269059752717423,-0.2501247161522272,-0.19802932975767235,-0.240814256009008,5844884.957882828,911.5245913946892,630.0348204285365,2332.7932530208714,96.28485318807292,495.71856626693534,0.0,0.0,0.0,991.686032873654,0.0,116.74934507541516,21.869936747070675,0.0,0.0,783.3289671694343,0.0,-0.4328153136794014,0.4428153136794014,0.010000000000000009,-0.07714285714285714,0.0,0.0,0.0,0.9990670560483083,0.00010769194565661132,0.00013389453698175208,0.0,0.0
2020-03-08,150.0,0.0,12.0,0.0,-0.07666666666666667,0.0,0.0,0.0,0.0,0.01,0.0,0.4430262283282748,-0.4330262283282748,-0.1560103034678252,-0.27701592486044957,-0.18269059752717423,-0.19802932975767235,5844878.732150934,791.4549216199669,538.0455308184777,2345.7790901786557,98.38615111172966,498.47805666296455,0.0,0.0,0.0,1192.1240986757305,0.0,123.29994796693464,21.991678970424907,0.0,0.0,826.9996531128975,0.0,-0.4330262283282748,0.4430262283282748,0.010000000000000009,-0.07666666666666667,0.0,0.0,0.0,0.9990659918830287,9.196820268802661e-05,0.00014135917383184155,0.0,0.0
2020-03-09,150.0,0.0,0.0,0.0,-0.07857142857142857,0.0,0.0,0.0,0.0,0.01,0.0,0.4421831720114151,-0.4321831720114151,-0.1298882662588705,-0.3022949057525446,-0.1560103034678252,-0.18269059752717423,5844873.43935276,687.1114020469863,461.29210896085874,2332.3599710011576,99.43391670227592,495.62649383774624,0.0,0.0,0.0,1393.7367546919668,0.0,128.89411910743024,21.86587472813586,0.0,0.0,864.2941273828682,0.0,-0.4321831720114151,0.4421831720114151,0.010000000000000009,-0.07857142857142857,0.0,0.0,0.0,0.9990650871842489,7.884872886271091e-05,0.00014773392387127868,0.0,0.0
2020-03-10,160.0,0.0,10.0,0.0,-0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.4415519327582189,-0.4315519327582189,-0.09558750059984632,-0.3359644321583726,-0.1298882662588705,-0.1560103034678252,5844868.92735082,596.4661442456583,396.67431280236553,2298.5904271024333,99.63524397243981,488.45046575926716,0.0,0.0,0.0,1594.2560552991963,0.0,133.6902689785418,21.549285254085316,0.0,0.0,896.2684598569452,0.0,-0.4315519327582189,0.4415519327582189,0.010000000000000009,-0.08,0.0,0.0,0.0,0.9990643159470856,6.78035993449214e-05,0.00015319930128147107,0.0,0.0
